name,price,distance,hour,source
Lyft,9.0,2.84,20,Northeastern University
UberX,8.5,1.64,8,Northeastern University
Lyft,10.5,3.11,12,West End
Lyft,7.0,1.45,12,Fenway
Lyft,9.0,2.04,11,Beacon Hill
UberX,9.5,2.17,20,North Station
UberX,9.0,2.2,20,Back Bay
UberX,7.0,0.39,13,Financial District
Lyft,13.5,1.35,14,Beacon Hill
Lyft,7.0,1.07,0,Back Bay
Lyft,9.0,2.38,7,Haymarket Square
Lyft,7.0,1.76,7,Theatre District
Lyft,11.0,2.84,11,Northeastern University
UberX,12.5,2.38,8,Fenway
UberX,12.0,4.55,8,Northeastern University
UberX,10.5,2.84,16,West End
Lyft,7.0,1.53,9,Boston University
UberX,7.0,0.39,13,Financial District
UberX,9.5,2.8,14,South Station
UberX,9.5,3.04,17,Boston University
UberX,9.5,2.72,13,Fenway
UberX,9.5,2.32,21,Back Bay
UberX,10.5,3.08,16,Fenway
UberX,12.5,4.47,0,Financial District
Lyft,7.0,1.41,11,Beacon Hill
Lyft,13.5,4.59,11,Financial District
Lyft,9.0,2.66,5,Boston University
UberX,7.5,1.25,1,Financial District
UberX,8.5,2.46,3,Fenway
Lyft,7.0,1.56,3,North Station
UberX,7.0,0.39,17,Financial District
UberX,9.5,2.33,16,Back Bay
UberX,8.5,1.34,16,Back Bay
Lyft,10.5,2.84,7,Fenway
Lyft,7.0,0.56,17,Haymarket Square
UberX,9.5,2.79,17,Boston University
Lyft,7.0,1.24,0,Haymarket Square
Lyft,10.5,2.5,18,Beacon Hill
Lyft,13.5,4.68,4,Theatre District
UberX,8.0,1.34,23,North Station
Lyft,7.0,0.58,22,Theatre District
Lyft,7.0,0.65,0,Haymarket Square
UberX,7.5,1.3,14,South Station
UberX,10.5,2.84,8,West End
UberX,15.0,4.74,17,Boston University
Lyft,11.0,2.95,10,Boston University
UberX,11.5,2.33,23,North End
Lyft,7.0,1.53,23,Boston University
UberX,10.5,2.98,19,Boston University
Lyft,10.5,3.14,11,North Station
Lyft,7.0,0.73,18,North Station
Lyft,7.0,0.67,21,Haymarket Square
UberX,8.5,1.35,22,Beacon Hill
Lyft,7.0,1.72,22,Theatre District
Lyft,7.0,0.64,4,Haymarket Square
Lyft,7.0,0.69,8,Haymarket Square
Lyft,10.5,2.32,22,Back Bay
UberX,7.5,0.62,18,Haymarket Square
UberX,15.0,2.27,17,Beacon Hill
Lyft,7.0,0.85,4,Haymarket Square
UberX,7.5,1.0,14,Haymarket Square
Lyft,13.5,4.15,21,Northeastern University
UberX,9.5,0.98,21,West End
UberX,9.5,1.21,2,Financial District
Lyft,7.0,1.08,6,North End
Lyft,10.5,2.09,22,North Station
UberX,8.5,2.4,22,Beacon Hill
UberX,12.0,4.55,11,Northeastern University
UberX,14.0,2.27,11,Beacon Hill
UberX,7.0,1.3,10,South Station
UberX,9.5,3.39,20,Boston University
UberX,12.0,3.64,20,Fenway
UberX,10.5,2.17,1,North Station
Lyft,7.0,0.56,10,South Station
Lyft,7.0,1.49,10,Boston University
Lyft,7.0,1.4,11,Back Bay
UberX,10.5,2.87,2,Northeastern University
UberX,9.5,3.01,2,North Station
Lyft,7.0,1.42,17,Fenway
UberX,12.0,3.17,5,Back Bay
Lyft,10.5,3.15,13,Theatre District
Lyft,10.5,2.03,1,South Station
Lyft,9.0,2.38,1,Beacon Hill
Lyft,26.0,4.14,4,Fenway
Lyft,10.5,2.85,0,Fenway
Lyft,7.0,1.09,2,Back Bay
Lyft,11.0,2.64,0,Back Bay
Lyft,9.0,2.03,15,Northeastern University
Lyft,9.0,1.45,0,Beacon Hill
Lyft,9.0,1.53,0,North End
Lyft,13.5,4.37,23,Boston University
Lyft,10.5,2.83,0,West End
UberX,18.5,2.62,12,Theatre District
Lyft,7.0,1.28,12,North End
Lyft,9.0,1.53,17,North End
Lyft,13.5,1.31,2,Beacon Hill
UberX,10.5,2.61,20,Northeastern University
UberX,11.0,3.4,2,Fenway
Lyft,7.0,0.54,20,Haymarket Square
UberX,10.5,1.89,20,South Station
Lyft,11.0,3.28,6,South Station
Lyft,11.0,3.05,6,Back Bay
Lyft,10.5,3.36,6,North Station
Lyft,7.0,0.55,4,Theatre District
Lyft,7.0,1.01,15,Haymarket Square
Lyft,10.5,3.16,20,North Station
UberX,10.5,2.62,15,Theatre District
Lyft,9.0,1.63,8,Beacon Hill
Lyft,9.0,2.44,8,Northeastern University
UberX,14.0,2.74,12,South Station
UberX,8.0,2.14,2,West End
UberX,10.5,2.29,2,South Station
Lyft,7.0,1.24,8,Haymarket Square
UberX,8.5,2.38,8,South Station
Lyft,9.0,2.99,8,West End
Lyft,7.0,0.99,7,Financial District
UberX,7.5,2.14,20,West End
UberX,15.0,4.48,7,Financial District
Lyft,7.0,0.97,17,Haymarket Square
Lyft,10.5,3.34,15,South Station
UberX,7.0,1.21,22,Financial District
Lyft,13.5,2.51,22,North End
Lyft,9.0,2.07,14,Beacon Hill
UberX,8.5,0.61,2,Haymarket Square
Lyft,10.5,2.93,3,West End
UberX,12.5,3.16,21,Back Bay
UberX,7.0,1.34,15,Back Bay
UberX,10.5,3.45,17,Back Bay
Lyft,11.0,2.4,9,Northeastern University
Lyft,9.0,1.88,12,South Station
UberX,7.0,1.11,0,North End
Lyft,13.5,4.59,0,Boston University
Lyft,10.5,2.44,0,Northeastern University
UberX,9.5,2.72,1,Fenway
Lyft,10.5,2.66,14,Back Bay
UberX,12.5,2.67,14,Northeastern University
Lyft,22.5,2.75,1,Fenway
UberX,11.5,3.3,0,Financial District
Lyft,9.0,2.05,3,Northeastern University
UberX,8.5,0.98,6,West End
UberX,12.5,3.39,7,Boston University
Lyft,10.5,2.74,7,Fenway
Lyft,9.0,1.72,7,South Station
Lyft,11.0,3.14,15,North Station
UberX,9.5,2.86,13,Northeastern University
UberX,7.0,1.34,8,Back Bay
UberX,10.5,2.24,20,South Station
Lyft,10.5,3.23,18,Fenway
Lyft,11.0,3.13,18,Theatre District
UberX,10.5,3.05,16,North Station
UberX,8.0,1.3,16,South Station
UberX,8.0,1.92,16,Beacon Hill
Lyft,7.0,0.64,12,South Station
Lyft,13.5,2.3,4,South Station
Lyft,10.5,2.37,5,Beacon Hill
UberX,9.5,2.14,15,West End
UberX,11.5,4.33,21,Fenway
Lyft,10.5,1.76,0,North End
UberX,9.5,1.89,4,South Station
Lyft,10.5,1.22,1,Haymarket Square
UberX,11.5,2.61,12,Northeastern University
UberX,9.5,2.98,22,Boston University
UberX,9.5,2.5,22,South Station
Lyft,7.0,1.19,6,North End
Lyft,9.0,1.55,10,North Station
Lyft,9.0,1.54,9,North End
Lyft,13.5,4.89,9,Theatre District
UberX,11.0,3.44,20,South Station
Lyft,7.0,1.13,23,North End
Lyft,7.0,1.26,17,Financial District
Lyft,13.5,4.75,17,Theatre District
UberX,7.0,1.5,14,Fenway
UberX,15.0,1.41,6,North End
Lyft,13.5,4.52,7,Financial District
Lyft,7.0,1.07,0,North End
UberX,8.5,1.92,12,Beacon Hill
Lyft,7.0,0.67,0,South Station
Lyft,13.5,4.14,0,Northeastern University
Lyft,7.0,1.67,20,Back Bay
UberX,11.5,2.98,5,Boston University
Lyft,19.5,3.01,16,Boston University
UberX,7.0,0.49,14,Haymarket Square
UberX,7.0,0.39,10,Financial District
UberX,9.5,3.39,15,Boston University
Lyft,10.5,3.11,15,Theatre District
UberX,9.0,1.36,11,Haymarket Square
UberX,8.5,1.23,2,West End
UberX,8.5,2.22,8,Beacon Hill
UberX,9.5,2.3,11,Haymarket Square
Lyft,7.0,1.03,1,Haymarket Square
Lyft,7.0,1.73,3,Theatre District
Lyft,10.5,2.13,8,Theatre District
UberX,10.5,1.71,16,South Station
UberX,7.5,2.14,22,West End
UberX,9.0,2.86,5,Northeastern University
Lyft,7.0,0.55,13,Haymarket Square
Lyft,10.5,1.72,8,Theatre District
Lyft,9.0,2.45,15,South Station
Lyft,7.0,1.02,22,North Station
UberX,11.5,3.08,23,West End
Lyft,7.0,0.62,23,Theatre District
UberX,10.5,2.84,15,West End
UberX,9.0,2.32,15,Beacon Hill
UberX,7.5,1.35,3,Beacon Hill
UberX,10.5,2.67,21,North End
Lyft,11.0,3.35,23,North Station
Lyft,9.0,2.33,1,Beacon Hill
Lyft,10.5,2.72,8,Fenway
Lyft,9.0,1.72,16,Theatre District
Lyft,7.0,0.48,16,Financial District
Lyft,11.0,3.13,0,Boston University
UberX,11.0,2.62,6,Theatre District
Lyft,7.0,1.23,6,Haymarket Square
UberX,8.5,1.57,20,Theatre District
UberX,8.0,1.41,14,Back Bay
UberX,9.5,1.12,10,South Station
UberX,9.5,1.89,10,South Station
UberX,10.5,3.44,6,South Station
UberX,10.5,1.97,21,Beacon Hill
Lyft,7.0,1.03,12,Financial District
Lyft,7.0,0.66,9,South Station
Lyft,10.5,3.12,0,North Station
UberX,7.5,1.23,0,Beacon Hill
UberX,8.5,1.34,1,Back Bay
Lyft,9.0,1.73,14,Theatre District
Lyft,11.0,2.97,15,Back Bay
Lyft,7.0,0.71,11,Haymarket Square
Lyft,9.0,1.53,22,North End
Lyft,9.0,2.33,10,Back Bay
UberX,8.5,1.63,14,South Station
Lyft,7.0,1.21,6,Haymarket Square
UberX,10.5,2.84,23,West End
UberX,8.5,1.57,5,Theatre District
UberX,9.0,2.32,22,Beacon Hill
UberX,13.0,3.16,14,Back Bay
Lyft,13.5,3.7,16,Boston University
Lyft,9.0,0.64,19,Haymarket Square
UberX,8.5,0.92,23,North End
Lyft,9.0,1.73,19,Theatre District
UberX,7.5,0.61,7,Haymarket Square
Lyft,10.5,2.2,7,South Station
Lyft,9.0,1.73,1,Theatre District
UberX,9.5,2.56,20,West End
Lyft,9.0,1.5,20,North End
UberX,10.5,2.3,19,Haymarket Square
Lyft,9.0,1.23,2,North End
Lyft,10.5,3.17,14,North Station
UberX,7.5,1.71,14,South Station
UberX,12.0,4.4,1,Fenway
Lyft,9.0,1.96,9,Haymarket Square
UberX,10.5,1.12,4,South Station
Lyft,7.0,1.23,18,Haymarket Square
UberX,8.5,1.57,18,Theatre District
Lyft,7.0,0.91,12,Haymarket Square
Lyft,7.0,1.05,4,North Station
Lyft,10.5,2.42,12,South Station
UberX,10.5,3.15,11,West End
Lyft,7.0,0.68,3,Theatre District
Lyft,13.5,1.73,2,Theatre District
UberX,9.5,2.86,15,Northeastern University
Lyft,7.0,0.99,14,Financial District
UberX,12.0,2.33,14,Back Bay
Lyft,10.5,3.64,9,Financial District
Lyft,10.5,3.07,6,West End
Lyft,10.5,2.97,18,Boston University
UberX,7.0,0.63,18,South Station
UberX,11.5,2.32,20,Back Bay
Lyft,7.0,0.44,10,Financial District
UberX,11.5,3.22,12,Northeastern University
UberX,8.0,1.7,16,South Station
UberX,8.5,1.61,7,Theatre District
Lyft,13.5,4.76,7,Theatre District
Lyft,7.0,1.03,3,Financial District
UberX,9.5,1.89,3,South Station
UberX,7.0,1.34,21,Back Bay
UberX,10.5,2.7,1,Back Bay
UberX,9.5,3.05,2,Boston University
Lyft,10.5,3.21,18,Fenway
UberX,12.5,3.22,22,Northeastern University
UberX,8.5,1.3,20,South Station
UberX,10.5,3.24,3,Northeastern University
Lyft,9.0,1.29,19,Haymarket Square
Lyft,9.0,1.49,16,Fenway
UberX,10.5,1.26,16,South Station
Lyft,11.0,2.8,1,Northeastern University
Lyft,7.0,1.38,21,Back Bay
Lyft,7.0,0.42,22,Haymarket Square
Lyft,7.0,1.1,15,North End
Lyft,9.0,2.05,13,Northeastern University
Lyft,10.5,2.98,1,West End
Lyft,7.0,0.73,1,North Station
Lyft,13.5,4.25,12,Northeastern University
UberX,8.5,1.81,16,Theatre District
UberX,7.5,1.57,5,Theatre District
Lyft,13.5,4.53,23,Financial District
Lyft,9.0,1.78,20,North End
Lyft,19.5,3.45,11,Boston University
Lyft,9.0,2.39,4,Beacon Hill
UberX,8.5,1.81,16,Theatre District
Lyft,9.0,1.75,16,West End
UberX,8.0,1.22,9,Back Bay
UberX,9.5,2.66,9,Theatre District
UberX,10.5,2.72,23,Fenway
Lyft,7.0,0.65,13,Haymarket Square
UberX,16.0,5.56,11,Financial District
Lyft,7.0,1.04,11,West End
Lyft,13.5,3.13,19,Financial District
UberX,10.5,1.8,8,Theatre District
Lyft,11.0,3.22,0,Northeastern University
UberX,11.5,2.98,18,Boston University
Lyft,7.0,0.73,18,North Station
Lyft,13.5,1.39,21,Back Bay
Lyft,9.0,2.36,17,Beacon Hill
Lyft,10.5,2.94,17,North End
UberX,10.5,1.96,22,Beacon Hill
UberX,13.5,3.64,22,Fenway
UberX,9.5,2.98,20,Boston University
Lyft,9.0,1.95,20,Boston University
UberX,9.5,2.7,14,Back Bay
UberX,10.5,3.53,22,South Station
UberX,10.5,2.87,16,Financial District
Lyft,10.5,2.42,16,South Station
UberX,12.0,3.01,21,North Station
UberX,9.5,1.22,20,North End
Lyft,10.5,1.64,13,North Station
UberX,7.5,1.21,5,Financial District
UberX,9.5,2.58,9,South Station
UberX,11.5,3.01,0,North Station
Lyft,7.0,0.46,10,Financial District
UberX,9.5,2.66,4,Theatre District
UberX,11.0,3.61,4,North End
Lyft,13.5,3.43,23,Financial District
UberX,7.5,1.08,8,North Station
Lyft,9.0,1.56,8,North End
Lyft,11.0,3.27,21,Northeastern University
Lyft,9.0,2.94,22,West End
UberX,9.5,3.05,15,North Station
Lyft,10.5,2.68,19,Fenway
Lyft,7.0,1.09,22,North End
Lyft,9.0,1.2,22,Haymarket Square
UberX,7.5,1.94,3,Northeastern University
Lyft,13.5,4.13,3,Fenway
UberX,8.5,1.82,3,Fenway
UberX,7.5,1.25,15,Financial District
Lyft,13.5,4.51,0,Financial District
Lyft,7.0,1.0,22,Financial District
UberX,8.5,1.59,6,Theatre District
UberX,7.5,1.23,5,West End
Lyft,10.5,2.82,8,Fenway
Lyft,7.0,1.01,5,Haymarket Square
UberX,11.5,2.67,9,Theatre District
UberX,8.0,1.04,18,North End
Lyft,13.5,4.56,18,Financial District
Lyft,11.0,2.3,11,Back Bay
Lyft,10.5,1.85,13,South Station
UberX,10.5,3.2,14,West End
Lyft,7.0,0.52,18,Financial District
UberX,13.5,2.33,21,Back Bay
Lyft,13.5,3.23,17,Fenway
UberX,16.0,1.57,6,Theatre District
UberX,11.0,2.8,11,West End
UberX,9.5,0.92,9,Financial District
UberX,8.0,1.08,14,North Station
Lyft,7.0,1.45,11,Northeastern University
Lyft,7.0,0.39,13,Financial District
Lyft,9.0,0.59,9,Theatre District
Lyft,7.0,1.45,15,Back Bay
UberX,10.5,2.72,15,Back Bay
UberX,7.0,0.8,10,Haymarket Square
Lyft,9.0,2.62,21,Boston University
UberX,13.0,2.74,6,South Station
UberX,10.5,1.41,10,North End
UberX,9.5,2.14,19,West End
UberX,16.0,1.83,12,Haymarket Square
Lyft,7.0,1.0,19,Financial District
UberX,14.0,1.08,5,North Station
UberX,9.5,1.35,18,Beacon Hill
UberX,10.5,1.41,22,North End
Lyft,7.0,1.22,2,Financial District
Lyft,11.0,3.1,2,West End
UberX,8.0,1.3,14,South Station
UberX,12.5,3.06,12,North Station
UberX,7.0,0.49,12,Haymarket Square
UberX,10.5,3.07,12,Fenway
Lyft,11.0,2.61,21,South Station
UberX,9.5,2.01,11,Haymarket Square
UberX,9.5,2.66,11,Theatre District
UberX,9.5,2.56,9,Beacon Hill
UberX,13.0,1.92,12,Beacon Hill
Lyft,7.0,1.05,11,North Station
UberX,8.5,2.17,7,North Station
Lyft,9.0,2.83,7,Fenway
Lyft,9.0,2.42,13,Fenway
UberX,10.5,3.39,18,Boston University
UberX,8.5,1.64,20,Northeastern University
UberX,9.5,3.07,6,Fenway
UberX,7.0,1.57,5,Theatre District
Lyft,11.0,2.82,23,Northeastern University
Lyft,13.5,4.21,16,Northeastern University
UberX,12.0,3.07,16,Fenway
Lyft,9.0,2.48,6,Beacon Hill
Lyft,13.5,1.54,10,Beacon Hill
UberX,9.5,3.04,20,Boston University
UberX,7.0,1.35,1,Beacon Hill
Lyft,11.0,4.22,11,Northeastern University
UberX,15.0,4.72,1,Boston University
UberX,7.5,1.39,14,Back Bay
Lyft,7.0,0.99,14,Financial District
UberX,13.5,0.39,14,Financial District
Lyft,10.5,3.21,19,Northeastern University
Lyft,7.0,1.44,1,Back Bay
UberX,7.0,0.82,1,Haymarket Square
Lyft,13.5,2.44,18,Fenway
Lyft,9.0,2.23,12,Back Bay
UberX,8.5,2.17,3,North Station
UberX,7.5,1.3,14,South Station
UberX,7.0,0.56,11,North Station
Lyft,7.0,1.22,10,Haymarket Square
Lyft,10.5,2.85,8,Fenway
Lyft,7.0,0.39,8,Financial District
UberX,9.5,3.05,17,North Station
Lyft,9.0,2.62,9,Boston University
UberX,7.0,0.91,23,Haymarket Square
UberX,9.5,2.66,9,Theatre District
Lyft,9.0,2.98,14,West End
UberX,7.0,0.99,11,Haymarket Square
UberX,10.5,2.98,11,Boston University
UberX,9.5,1.56,20,Boston University
UberX,8.5,1.16,9,Haymarket Square
UberX,8.0,0.9,5,North Station
UberX,10.5,3.3,9,Financial District
Lyft,9.0,2.33,12,Beacon Hill
Lyft,10.5,2.44,1,Beacon Hill
Lyft,10.5,3.31,12,North Station
UberX,7.5,0.56,12,North Station
UberX,7.5,1.1,14,Back Bay
Lyft,7.0,1.25,17,North End
Lyft,9.0,2.52,21,Beacon Hill
Lyft,10.5,2.65,13,Back Bay
Lyft,11.0,3.2,6,North Station
UberX,7.0,1.25,6,Financial District
UberX,11.5,4.4,6,Fenway
Lyft,7.0,1.35,11,Haymarket Square
UberX,8.0,1.16,11,Haymarket Square
Lyft,9.0,1.66,14,South Station
Lyft,9.0,1.12,3,North End
Lyft,10.5,2.2,10,Back Bay
Lyft,7.0,1.02,11,North End
Lyft,10.5,2.29,23,Beacon Hill
UberX,9.5,1.79,2,North End
UberX,12.0,2.67,2,North End
Lyft,13.5,3.86,20,Northeastern University
UberX,7.0,0.55,8,Theatre District
Lyft,10.5,2.57,9,Northeastern University
UberX,7.5,1.35,12,Beacon Hill
Lyft,9.0,2.68,12,Boston University
Lyft,10.5,2.8,23,Fenway
Lyft,7.0,1.07,17,West End
Lyft,13.5,4.6,21,Financial District
UberX,15.0,2.27,21,Beacon Hill
UberX,7.5,1.22,23,Back Bay
UberX,8.0,2.27,23,South Station
UberX,14.0,2.27,1,Beacon Hill
UberX,10.5,2.72,7,Fenway
Lyft,13.5,4.33,20,Fenway
Lyft,7.0,0.66,7,South Station
Lyft,9.0,1.5,9,Beacon Hill
UberX,8.5,0.62,1,Haymarket Square
Lyft,16.5,4.49,10,Financial District
Lyft,10.5,2.83,11,Northeastern University
UberX,8.5,1.57,19,Theatre District
UberX,8.5,1.41,14,North End
UberX,9.5,1.3,1,South Station
UberX,6.0,0.56,0,North Station
UberX,7.0,0.91,0,Haymarket Square
UberX,9.5,2.22,21,South Station
Lyft,7.0,1.38,14,Haymarket Square
Lyft,11.0,2.95,4,Back Bay
Lyft,13.5,4.39,1,Fenway
UberX,7.5,2.14,10,West End
UberX,7.0,0.49,4,Haymarket Square
UberX,8.0,1.22,9,Back Bay
UberX,10.5,2.84,0,West End
UberX,10.5,2.8,4,West End
UberX,12.5,4.48,5,Financial District
Lyft,7.0,1.44,15,Back Bay
Lyft,9.0,2.39,15,Fenway
UberX,14.0,2.66,13,North End
UberX,8.5,1.89,0,Northeastern University
Lyft,7.0,1.01,15,Haymarket Square
Lyft,7.0,1.09,21,Back Bay
UberX,10.5,3.53,8,South Station
Lyft,7.0,0.59,8,South Station
UberX,7.0,0.92,12,South Station
UberX,7.0,0.39,12,Financial District
UberX,10.5,2.98,20,Boston University
UberX,10.5,3.2,19,West End
UberX,9.5,2.17,1,North Station
Lyft,10.5,2.96,1,West End
UberX,7.0,1.14,16,Haymarket Square
UberX,8.5,2.29,21,South Station
Lyft,13.5,4.03,1,Northeastern University
Lyft,9.0,2.42,18,Fenway
UberX,7.5,0.55,12,Theatre District
UberX,9.5,3.04,17,Boston University
Lyft,7.0,1.09,9,West End
UberX,12.0,4.48,6,Financial District
Lyft,7.0,0.57,6,Haymarket Square
Lyft,7.0,1.03,6,Financial District
Lyft,9.0,1.4,3,Back Bay
Lyft,7.0,1.45,11,Back Bay
Lyft,7.0,1.0,22,Haymarket Square
Lyft,13.5,5.18,8,Financial District
Lyft,11.0,2.87,8,West End
Lyft,10.5,2.79,17,Northeastern University
Lyft,9.0,2.26,13,Beacon Hill
Lyft,11.0,2.82,2,Fenway
UberX,14.0,4.72,2,Boston University
Lyft,10.5,3.18,2,Theatre District
UberX,7.0,1.25,13,Financial District
Lyft,7.0,1.35,7,Haymarket Square
UberX,17.0,2.59,15,Northeastern University
Lyft,11.0,2.92,11,North End
Lyft,11.0,2.37,8,Haymarket Square
Lyft,9.0,2.89,9,West End
Lyft,9.0,2.08,7,North Station
Lyft,13.5,5.4,21,Financial District
UberX,10.5,3.53,4,Boston University
Lyft,11.0,3.26,9,Northeastern University
UberX,11.0,2.63,22,Northeastern University
UberX,10.5,3.37,22,North Station
UberX,8.5,1.08,5,North Station
Lyft,11.0,3.33,8,North Station
Lyft,7.0,1.27,9,Haymarket Square
UberX,9.5,1.4,9,Beacon Hill
Lyft,10.5,2.49,22,North End
Lyft,7.0,1.0,19,Financial District
UberX,8.0,1.18,19,Haymarket Square
Lyft,10.5,2.87,11,Northeastern University
UberX,8.5,2.27,5,Beacon Hill
UberX,12.5,2.59,23,Northeastern University
Lyft,13.5,2.94,16,Boston University
UberX,11.0,3.37,16,North Station
UberX,7.0,0.56,17,North Station
Lyft,13.5,2.66,14,Back Bay
UberX,18.0,1.96,21,Beacon Hill
UberX,9.5,1.63,23,South Station
UberX,9.5,1.8,2,Theatre District
Lyft,9.0,2.38,2,Beacon Hill
Lyft,7.0,0.46,11,Financial District
UberX,8.5,1.64,2,Northeastern University
Lyft,10.5,2.86,16,West End
UberX,11.5,3.15,18,West End
Lyft,9.0,1.75,23,South Station
UberX,9.5,2.62,12,Theatre District
Lyft,11.0,3.11,4,Theatre District
UberX,9.5,2.58,4,South Station
Lyft,9.0,1.69,5,West End
UberX,7.0,0.56,21,North Station
UberX,15.0,5.7,14,Financial District
UberX,8.5,2.86,14,Northeastern University
Lyft,7.0,1.39,14,Beacon Hill
Lyft,10.5,1.86,1,South Station
Lyft,10.5,3.08,1,Boston University
UberX,10.5,3.05,18,North Station
UberX,7.0,0.49,20,Haymarket Square
Lyft,9.0,2.05,20,Northeastern University
Lyft,7.0,1.44,1,Northeastern University
Lyft,7.0,1.08,12,West End
Lyft,13.5,4.68,10,Theatre District
Lyft,7.0,1.06,15,North Station
UberX,11.0,1.9,7,North End
Lyft,11.0,1.26,11,Financial District
UberX,10.5,2.3,23,Haymarket Square
UberX,11.0,3.2,7,Northeastern University
Lyft,10.5,3.15,1,Theatre District
Lyft,7.0,0.59,14,South Station
UberX,9.5,1.86,11,West End
UberX,10.5,2.2,6,Back Bay
Lyft,7.0,0.63,11,South Station
Lyft,7.0,1.64,19,North Station
Lyft,10.5,3.25,19,Northeastern University
UberX,7.5,1.6,12,Fenway
UberX,11.5,3.1,18,Fenway
UberX,8.5,1.16,18,North End
UberX,10.5,3.01,23,North Station
Lyft,9.0,1.51,19,North End
UberX,7.5,0.39,2,Financial District
Lyft,9.0,2.43,9,Northeastern University
Lyft,9.0,2.28,23,Beacon Hill
Lyft,10.5,2.69,20,Fenway
UberX,12.5,2.14,5,West End
Lyft,10.5,2.24,13,Back Bay
UberX,11.5,3.22,11,Back Bay
Lyft,11.0,3.56,23,Boston University
Lyft,11.0,3.07,14,Boston University
UberX,11.5,2.34,20,North End
Lyft,9.0,2.83,20,Northeastern University
UberX,9.5,2.62,10,Theatre District
UberX,7.0,1.08,7,North Station
Lyft,9.0,1.55,16,Beacon Hill
UberX,14.0,2.2,6,Back Bay
UberX,9.5,2.32,23,Beacon Hill
Lyft,11.0,2.33,8,South Station
UberX,10.5,2.8,0,West End
Lyft,13.5,2.33,23,South Station
UberX,10.5,3.08,3,West End
Lyft,10.5,2.33,1,Beacon Hill
Lyft,10.5,2.61,19,Back Bay
UberX,9.5,1.91,14,Northeastern University
Lyft,7.0,1.07,14,Haymarket Square
UberX,11.5,3.05,20,North Station
UberX,10.5,3.07,0,Fenway
UberX,8.5,1.0,3,West End
Lyft,7.0,0.96,11,Haymarket Square
Lyft,9.0,2.86,8,West End
UberX,16.0,7.46,11,Financial District
Lyft,10.5,2.89,11,West End
UberX,11.5,4.57,9,Northeastern University
UberX,9.5,2.72,19,Fenway
UberX,9.5,1.91,16,Northeastern University
UberX,10.5,1.0,5,West End
Lyft,9.0,2.3,20,Back Bay
Lyft,10.5,2.96,15,Boston University
UberX,10.5,3.05,7,Boston University
Lyft,13.5,5.39,7,Financial District
UberX,9.5,2.77,16,Northeastern University
Lyft,7.0,1.23,14,Haymarket Square
UberX,15.0,6.26,19,Back Bay
UberX,11.5,3.61,12,North End
UberX,8.5,2.48,17,Beacon Hill
Lyft,5.0,0.57,16,Haymarket Square
UberX,11.5,3.19,3,Back Bay
UberX,10.5,2.8,9,West End
UberX,10.5,3.45,1,Back Bay
Lyft,9.0,1.94,15,North End
Lyft,9.0,2.42,12,Beacon Hill
Lyft,10.5,2.99,12,Boston University
UberX,8.5,1.8,8,Theatre District
UberX,11.5,3.01,14,North Station
UberX,13.0,1.65,4,Northeastern University
UberX,14.0,6.26,22,Back Bay
UberX,9.0,1.64,20,North End
UberX,7.5,1.3,21,South Station
Lyft,10.5,2.16,11,Theatre District
UberX,9.5,1.34,11,Back Bay
UberX,9.5,1.21,20,Financial District
Lyft,9.0,3.02,20,Boston University
UberX,11.5,4.55,9,Northeastern University
Lyft,9.0,2.38,16,Haymarket Square
UberX,7.5,1.11,15,North End
Lyft,10.5,3.11,13,West End
UberX,11.5,1.97,23,Beacon Hill
Lyft,7.0,1.24,7,Financial District
Lyft,7.0,1.03,5,Financial District
Lyft,9.0,2.35,17,Beacon Hill
Lyft,7.0,1.12,3,Back Bay
Lyft,11.0,1.97,6,Haymarket Square
UberX,18.5,2.8,15,West End
UberX,8.0,1.25,14,Financial District
UberX,11.0,2.72,2,Fenway
Lyft,11.0,1.26,2,Financial District
Lyft,16.5,2.82,20,Fenway
Lyft,13.5,2.79,2,Northeastern University
UberX,8.5,1.03,22,North End
UberX,8.0,0.91,17,Haymarket Square
UberX,8.5,2.86,1,Northeastern University
Lyft,7.0,0.64,11,South Station
Lyft,11.0,3.29,11,South Station
Lyft,10.5,2.49,14,Fenway
Lyft,9.0,1.72,13,West End
UberX,10.5,2.86,2,Northeastern University
Lyft,9.0,1.71,14,Theatre District
UberX,14.0,3.3,19,Financial District
UberX,8.5,1.36,7,Haymarket Square
UberX,8.5,1.41,23,Back Bay
UberX,17.0,2.74,21,South Station
Lyft,9.0,2.05,21,North Station
UberX,12.0,4.48,0,Financial District
UberX,11.0,3.02,0,Financial District
Lyft,7.0,1.46,10,Back Bay
UberX,8.0,1.94,8,Northeastern University
Lyft,13.5,2.52,15,North End
Lyft,13.5,4.58,7,Boston University
Lyft,16.5,2.57,1,South Station
UberX,8.5,1.56,1,Boston University
UberX,11.0,1.63,1,South Station
Lyft,7.0,1.38,12,Back Bay
UberX,10.5,1.9,13,North End
Lyft,11.0,2.37,4,Back Bay
Lyft,10.5,3.46,14,Boston University
Lyft,9.0,1.76,16,Theatre District
UberX,10.5,3.01,9,North Station
Lyft,11.0,3.22,1,Fenway
UberX,13.0,2.66,20,Theatre District
Lyft,10.5,2.03,23,South Station
Lyft,10.5,2.47,7,Beacon Hill
UberX,8.0,1.61,2,Theatre District
Lyft,7.0,1.05,18,West End
UberX,9.5,1.36,18,Haymarket Square
Lyft,7.0,1.49,16,Fenway
UberX,9.5,2.32,16,Back Bay
